part_num,label_text,short_name,description,brief,status,old_location,location,min_quantity,total_on_hand,latest_inventory_num,latest_inventory_date,latest_backstock_num,latest_backstock_date,max_quantity,unit,%_on_hand,2017 restock: date order placed,price_per,supplier,brand,series,manufacturer_part_number,supplier_part_number,purchase_link,alternate/old_purchase_link,info_link,image_link,"Status (discontinued/obsolete/no longer required, etc.)",Serial #,inventory1,inventory2,inventory3,inventory4,inventory5,inventory6,inventory7,inventory8,inventory9,inventory10,inventory11,inventory12,inventory13,inventory14,inventory15,inventory16,inventory17,inventory18,inventory19,inventory20,,,back_stock1,back_stock2,back_stock3,back_stock4,back_stock5,back_stock6,back_stock7,back_stock8,back_stock9,back_stock10,back_stock11,back_stock12,back_stock13,back_stock14,back_stock15,back_stock16,back_stock17,back_stock18,back_stock19,back_stock20,
2404,,5.6mm heat shrink,"heat shrink tubing, 5.6mm original diameter, 2:1 shrink ratio, black",,,Spool City,Spool City,,60,60,6/24/21,,,,foot,,,$0.78,Digi-Key,,,,X2-5.0-0-SP-25-ND,https://www.digikey.com/products/en?keywords=X2-5.0-0-SP-25-ND,,,,,,60:6/24/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,,7.6mm heat shrink,"heat shrink tubing, 7.6mm original diameter, 2:1 shrink ratio, black",,,Spool City,Spool City,,60,60,6/24/21,,,,foot,,,$0.84,Digi-Key,,,,X2-7.0-0-SP-25-ND,https://www.digikey.com/products/en?keywords=X2-7.0-0-SP-25-ND,,,,,,60:6/24/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,,9.6mm heat shrink,"heat shrink tubing, 9.6mm original diameter, 2:1 shrink ratio, flat roll, black",,,Spool City,Spool City,,0,,,,,,foot,,,$0.99,Digi-Key,,,,X2-9.0-0-FSP-25-ND,https://www.digikey.com/products/en?keywords=X2-9.0-0-FSP-25-ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,,"1/4"" steel rod","steel rod, 1/4"" diameter, tolerance –0.002"" to 0.000"", ""ultra-machinable"" alloy 12L14 with lead additive for natural lubrication, 3' length",,,Rod Stock Storage,Rod Stock Storage,,0,,,,,,each,,,$2.65,McMaster-Carr,,,,90075K115,mcmaster.com/#90075K115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,,"1/4"" diameter 1/2"" length clevis pin","clevis pin, 1/4"" diameter, 1/2"" nominal length, 5/16"" usable length",,,Hardware Drawer 13,Hardware Drawer 13,25,75,25,4/23/23,50,6/7/23,,pin,300%,,$0.2444,McMaster-Carr,,,,98306A155,mcmaster.com/#98306A155,,,,,,24:7/21/21,95:9/16/22,50:3/31/23,25:4/23/23,,,,,,,,,,,,,,,,,,,50:3/31/23,25:4/23/23,50:6/7/23,,,,,,,,,,,,,,,,,,
2444,,"1/4"" diameter 1"" length clevis pin","clevis pin, 1/4"" diameter, 1"" nominal length, 13/16"" usable length",,,Hardware Drawer 13,Hardware Drawer 13,25,77,52,3/31/23,25,6/7/23,,pin,308%,,$0.2356,McMaster-Carr,,,,98306A159,mcmaster.com/#98306A159,,,,,,17:7/21/21,3:2/19/23,52:3/31/23,,,,,,,,,,,,,,,,,,,,50:3/31/23,25:6/7/23,,,,,,,,,,,,,,,,,,,
2446,,"1/4"" diameter 2"" length clevis pin","clevis pin, 1/4"" diameter, 2"" nominal length, 1-13/16"" usable length",,,Hardware Drawer 13,Hardware Drawer 13,25,78,28,9/16/22,50,6/7/23,,pin,312%,,$0.2892,McMaster-Carr,,,,98306A167,mcmaster.com/#98306A167,,,,,,10:7/21/21,28:9/16/22,,,,,,,,,,,,,,,,,,,,,50:10/7/22,0:4/7/23,50:6/7/23,,,,,,,,,,,,,,,,,,
2448,,"1/4"" diameter 3"" length clevis pin","clevis pin, 1/4"" diameter, 3"" nominal length, 2-13/16"" usable length",,,Hardware Drawer 13,Hardware Drawer 13,25,100,50,3/31/23,50,6/7/23,,pin,400%,,$0.3480,McMaster-Carr,,,,98306A175,mcmaster.com/#98306A175,,,,,,9:7/21/21,50:3/31/23,,,,,,,,,,,,,,,,,,,,,50:3/31/23,50:6/7/23,,,,,,,,,,,,,,,,,,,
2450,,hairpin cotter pin,"cotter pin, hairpin shape, to secure 1/4"" clevis pin, 3/64"" wire diameter",,,Hardware Drawer 13,Hardware Drawer 13,50,430,230,3/31/23,200,6/7/23,,pin,860%,,$0.0745,McMaster-Carr,,,,92391A024,mcmaster.com/#92391A024,,,,,,76:7/21/21,5:2/12/23,230:3/31/23,,,,,,,,,,,,,,,,,,,,0:2/12/23,200:3/31/23,200:6/7/23,,,,,,,,,,,,,,,,,,
2452,,construction paper,"paper, construction, 9"" x 12"", various colors",,,,,50,500,100,8/17/22,400,8/17/22,,sheet,1000%,,$0.02,Amazon,,,,,https://www.amazon.com/gp/product/B0013CDJTS,,,,,,100:8/17/22,,,,,,,,,,,,,,,,,,,,,,400:8/17/22,,,,,,,,,,,,,,,,,,,,
2453,,graph paper,"graph paper, quad ruled, 1/4"" squares, 8.5""x11"", 3-hole filler pack of 100",,,discontinued,discontinued,,,,,,,,pack,,,$2.50,Amazon,,,,,https://www.amazon.com/AmazonBasics-Graph-Filler-100-Sheet-6-Pack/dp/B07D2PH5SZ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,900: 5/14/21,,,,,,,,,,,,,,,,,,,,
2449,,"parchment paper, 12""x16""","Parchment paper sheets, 12""x16"", made from natural wood pulp, unbleached sheets, oven safe to 480F.",,,discontinued,discontinued,,,,,,,,sheet,,,$0.07,Amazon,,,,,https://www.amazon.com/Parchment-Non-Stick-Cooking-Grilling-Steaming/dp/B081TZ5KPD/,,,,,,,,,,,,,,,,,,,,,,,,,,,,78: 5/14/21,,,,,,,,,,,,,,,,,,,,
2451,,"chipboard, 30-ply","chipboard, 30 ply, 22"" x 28"", natural brown color",,,discontinued,discontinued,,#VALUE!,,,"26 full, 30 cut",5/14/21,,sheet,,,$1.95,Dick Blick,,,,13115-2232,https://www.dickblick.com/items/13115-2232/,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:11/16/20,"26 full, 30 cut: 5/14/21",,,,,,,,,,,,,,,,,,,
2455,,"chipboard, 22-pt","chipboard, 22-point, 8.5""x11"", natural brown",,,discontinued,discontinued,,,,,,,,sheet,,,$0.14,Amazon,,,,,https://www.amazon.com/Chipboard-Sheets-8-5-Alternative-Cardboard/dp/B08LR2TBPG/,,,,,,,,,,,,,,,,,,,,,,,,,,,,29: 5/14/21,,,,,,,,,,,,,,,,,,,,
2457,,cardstock,"Cardstock, 8.5"" x 11"", 90 lb/163 gsm, White, 94 Brightness",,,discontinued,discontinued,,,,,,,,sheet,,,$0.04,Amazon,,,,,https://www.amazon.com/Neenah-Cardstock-Heavy-Weight-Brightness-91437/dp/B07D4YF3K4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,~250: 5/14/21,,,,,,,,,,,,,,,,,,,,
2454,,spring clamp,"spring clamp, 6"" length, 3"" jaw opening",,,Craft 1,Craft 1,5,10,10,5/18/23,0,5/18/23,,,200%,,$1.83,Amazon,,,,,https://www.amazon.com/gp/product/B07DM1FDQS,,,,,,3:01/10/20,5:6/24/21,17:7/29/21,14:1/11/22,10:6/1/22,10:5/18/23,,,,,,,,,,,,,,,,,0:6/1/22,0:5/18/23,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,,long rubber band,"rubber band, 24"" circumference",,,Craft 5,Craft 5,5,35,15,8/16/22,20,6/7/23,,,700%,,$0.33,Amazon,,,,,https://www.amazon.com/gp/product/B07H3MTYGN,,,,,,0:6/23/21,30:8/18/21,30:1/11/22,0:6/1/22,15:8/16/22,,,,,,,,,,,,,,,,,,0:6/1/22,15:8/16/22,20:6/7/23,,,,,,,,,,,,,,,,,,
2458,,rubber band,"rubber band, various sizes",,,Craft 5,Craft 5,100,200,100,5/18/23,100,5/18/23,,,200%,,$0.01,Amazon,,,,,https://www.amazon.com/gp/product/B0187ZU7MK,,,,,,90:6/23/21,100:1/11/22,100:6/1/22,100:5/18/23,,,,,,,,,,,,,,,,,,,0:6/1/22,100:5/18/23,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,,logic analyzer,"logic analyzer, 8 channel, USB interface, 24MHz",,,,,2,0,,,,,,,0%,,$11.99,Amazon,,,,,https://www.amazon.com/gp/product/B077LSG5P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,,"4-40 x 1/2"" bolt","bolt, 4-40 size x 1/2"" length, socket head",,,SHELF-B-6 : 2-56 Kit,SHELF-B-6 : 2-56 Kit,30,200,200,11/9/18,,,,,667%,,$0.09,McMaster,,,,90044A243,mcmaster.com/#90044A243,,,,,,200:11/9/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,,"4-40 x 1"" bolt","bolt, 4-40 size x 1"" length, socket head, partially threaded",,,SHELF-B-6 : 2-56 Kit,SHELF-B-6 : 2-56 Kit,20,150,150,11/9/18,,,,,750%,,$0.11,McMaster,,,,91251A115,mcmaster.com/#91251A115,,,,,,150:11/9/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,,6 AA battery holder,"battery holder, for 6 AA batteries in series, barrel jack output",,,Wiring 6,Wiring 6,3,9,5,5/18/23,4,5/18/23,,each,300%,,$2.50,Digi-Key,,,,1528-1124-ND,https://www.digikey.com/product-detail/en/adafruit-industries-llc/248/1528-1124-ND/5353584,,,,,,5:12/17/18,5:1/11/2019,1:04/25/19,6:04/25/19,4:6/24/21,5:10/28/21,4:6/1/22,5:5/18/23,,,,,,,,,,,,,,,5:12/17/18,5:01/22/19,0:04/25/19,0:7/19/21,5:6/1/22,4:5/18/23,,,,,,,,,,,,,,,
2474,,4 AA battery holder,"battery holder, for 4 AA batteries in series, back-to-back arranagement, wire leads",,,Wiring 6,Wiring 6,3,9,5,5/18/23,4,5/18/23,,each,300%,,$1.36,Digi-Key,,,,BH24AAW-ND,https://www.digikey.com/product-detail/en/mpd-memory-protection-devices/BH24AAW/BH24AAW-ND/37049,,,,,,5:12/17/18,5:1/11/2019,0:04/25/19,5:04/25/19,1:6/24/21,5:10/28/21,8:6/1/22,5:5/18/23,,,,,,,,,,,,,,,5:12/17/18,5:01/22/19,0:04/25/19,0:7/19/21,5:10/28/21,5:6/1/22,4:5/18/23,,,,,,,,,,,,,,
2475,,panel mount 4 AA battery holder,"battery holder, for 4 AA batteries in series, panel mount design, with power switch, wire leads",,,Wiring 6,Wiring 6,2,5,5,5/18/23,0,5/18/23,,each,250%,,$2.49,Ebay,,,,,https://www.ebay.com/itm/284063757020,,,,,,4:1/9/23,5:5/18/23,,,,,,,,,,,,,,,,,,,,,4:1/9/23,0:5/18/23,,,,,,,,,,,,,,,,,,,
2476,,4 AA battery holder,"battery holder, for 4 AA batteries in series, flat arrangement, wire leads",,,Wiring 6,Wiring 6,3,7,2,5/18/23,5,5/18/23,,each,233%,,$1.65,Digi-Key,,,,BC4AAW-ND,https://www.digikey.com/product-detail/en/mpd-memory-protection-devices/BC4AAW/BC4AAW-ND/66733,,,,,,5:12/17/18,5:1/11/2019,0:04/25/19,5:04/25/19,0:6/24/21,8:10/28/21,1:6/1/22,7:8/12/22,2:5/18/23,,,,,,,,,,,,,,5:12/17/18,5:01/22/19,0:04/25/19,0:7/19/21,0:6/1/22,9:8/12/22,5:5/18/23,,,,,,,,,,,,,,
2477,,4 AAA battery holder,"battery holder, for 4 AAA batteries in series, back-to-back arrangement, wire leads",,,Wiring 6,Wiring 6,6,8,3,5/18/23,5,5/18/23,,each,133%,,$0.00,salvaged,,,,,,,,,,,10:10/28/21,5:6/1/22,3:5/18/23,,,,,,,,,,,,,,,,,,,,10:10/28/21,9:6/1/22,5:5/18/23,,,,,,,,,,,,,,,,,,
2478,,cutting mat,"cutting mat, 1' square",,,,,,2,,,2,5/14/21,,each,,,$7.69,Amazon,,,,,https://www.amazon.com/gp/product/B00C90WM0A/,,,,,,,,,,,,,,,,,,,,,,,,,,,,18:1/9/19,0:11/16/20,9:11/23/20 - cs,16:11/25/2020,2: 5/14/21,,,,,,,,,,,,,,,,
2479,,cutting mat,"cutting mat, 12""x9""' square",,,,,,,,,,,,each,,,$7.50,Amazon,,,,,https://www.amazon.com/gp/product/B084TNW7FQ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,,post-it poster,"poster paper with sticky backing, 25"" x 30""",,,,,,0,,,,,,,,,$18.73,Amazon,,,,,https://www.amazon.com/dp/B00006IA9F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,,4 D battery holder,"battery holder, for 4 D batteries in series, wire leads",,,Wiring 6,Wiring 6,2,0,,,,,,each,,,$1.95,Mouser,Eagle Plastic Devices,,12BH142A-GR,12BH142A-GR,https://www.mouser.com/ProductDetail/Eagle-Plastic-Devices/12BH142A-GR?qs=VSH3nETwqGyQ72AqCZBENg%3D%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,,Phys Comp student storage: divided cubby unit,"Phys Comp student storage: divided cubby unit (11"" wide × 14"" tall × 23"" deep)",,,,,,150,150,1/6/20,0,,,each,,,$0.00,,,,,,,,,,,,150:1/6/20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
5001,,Phys Comp student storage: undivided cubby unit,"Phys Comp student storage: undivided cubby unit (22"" wide × 14"" tall × 23"" deep)",,,,,,75,75,1/6/20,0,,,each,,,$0.00,,,,,,,,,,,,75:1/6/20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
6001,,Elegoo Arduino kit,"Arduino starter kit, with Arduino Uno and variety of input/output devices and electronics, Elegoo ""Super Starter"" kit",,,,,0,46,,,46,6/9/22,0,each,,,$36.98,Amazon,,,,,https://www.amazon.com/ELEGOO-Project-Tutorial-Controller-Projects/dp/B01D8KOZF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:11/16/20,18:11/19/20,61:11/25/2020,13:5/14/21,46:6/9/22,,,,,,,,,,,,,,,,
6003,,wire variety pack,"wire variety pack, solid-core, 6 colors, 25' each, 22AWG, 300V rated insulation",,,,,0,23,,,23,11/25/20,,kit,,,$15.95,MPJA,,,,32267 WI,https://www.mpja.com/Wire-Solid-Copper-22AWG-6-Colors-25ft-ea/productinfo/32267+WI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:11/16/20,9:11/23/20 -cs,23:11/25/2020,,,,,,,,,,,,,,,,,,
6004,,wire variety pack,"30 AWG Flexible Silicone Wire Electric Wire 30 Gauge Copper Hook Up Wire, 5 spools x 33ft, 5 colorss",,,,,,,,,,,,kit,,,,Amazon,,,,,https://www.amazon.com/StrivedayTM-Flexible-Silicone-electronic-electrics/dp/B01KQ2JNLI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,,wire stripper/cutter,"wire stripper/cutter, 30–22AWG",,,,,0,5,,,5,2/2/23,,each,,,$6.89,Amazon,,,,,https://www.amazon.com/DOWELL-Stripper-Multi-Function-Tool%EF%BC%8CProfessional-Craftsmanship/dp/B07D25N45F,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:11/16/20,29:11/19/20,9:11/23/20 -cs,37:11/25/2020,39: 5/14/21,39:6/9/22,5:2/2/23,,,,,,,,,,,,,,
6007,,dotted composition book,"composition book, dotted grid pages, 8.2"" x 5.8"" (A5 size), 100 pages, recycled",,,,,0,5,,,5,5/14/21,,each,,,$1.67,Amazon,,,,,https://www.amazon.com/dp/B08CZ7WWDD,"https://smile.amazon.com/dp/B08L843Q71

https://www.amazon.com/Composition-Notebook-Dotted-Hardcover-Features/dp/B07GNBY1SF",,,,,,,,,,,,,,,,,,,,,,,,,,,0:11/16/20,9:11/23/20 -cs,5: 5/14/21,,,,,,,,,,,,,,,,,,
6009,,homemade spooled wire variety,"wire variety pack, multiple wires spooled onto single tube, homemade in IDeATe lab to faculty specs (multiple wire sizes, colors, types, lengths available)",,,,,,0,,,,,,(variable),,,$0.00,n/a,,,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,,multimeter,"multimeter, DC and AC voltage, DC current, resistance, continuity, with backlit display, WeePro Vpro850L",,,,,,9,,,9,2/2/23,,each,,,$10.54,Amazon,,,,,https://www.amazon.com/WeePro-Vpro850L-Multimeter-Voltmeter-Continuity/dp/B07VHC1NMC/,,,,,,,,,,,,,,,,,,,,,,,,,,,,29:11/19/20,44:11/25/2020,42: 5/14/21,39:6/9/22,9:2/2/23,,,,,,,,,,,,,,,,
6013,,jumper cables variety pack,"male–male, male–female, female–female jumper cables, 40 of each",,,,,,18,,,18,11/25/20,,pack,,,$5.99,Amazon,,,,,https://www.amazon.com/Haitronic-Multicolored-Breadboard-Arduino-Raspberry/dp/B01LZF1ZSZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:11/16/20,29:11/19/20,9:11/23/20,18:11/25/2020,,,,,,,,,,,,,,,,,
6015,,alligator clip test leads,"alligator test leads, 10-pack, 17"" length, variety of colors",,,,,,62,10,4/22/22,52,6/7/23,,individual lead,,,$0.50,MPJA,,,,,https://www.mpja.com/Set-of-10-Alligator-Clip-Leads-17/productinfo/37036+TE/,https://www.jameco.com/z/GAL01-10-Pack-Alligator-Clip-Test-Leads-Multicolor-21-Inch-Long_10444.html,,,,,10:7/28/21,0:4/21/22,10:4/22/22,,,,,,,,,,,,,,,,,,,,8: 5/14/21,60:7/28/21,0:3/21/22,10:4/22/22,52:6/7/23,,,,,,,,,,,,,,,,
6017,,REXQualis basic Arduino kit,"basic Arduino kit, REXQualis",,,,,,21,,,21,6/9/22,,each,,,$29.99,Amazon,,,,,https://www.amazon.com/REXQualis-Development-Membrane-Receiver-Detailed/dp/B074WMHLQ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:11/19/20,26:11/25/2020,35: 5/14/21,21:6/9/22,,,,,,,,,,,,,,,,,
6019,,37 sensor assortment kit,"sensor kit, 37 sensors, HiLetgo",,,,,,41,,,41,5/14/21,,each,,,$18.99,Amazon,,,,,https://www.amazon.com/HiLetgo-Sensors-Assortment-Raspberry-Projects/dp/B01N5910XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,29:11/19/20,44:11/25/2020,41: 5/14/21,,,,,,,,,,,,,,,,,,
6021,,Gemma M0,Gemma M0 microcontroller,,,,Controller: Controller,,40,20,5/18/23,20,5/18/23,,each,,,$9.95,Adafruit,,,,,https://www.adafruit.com/product/3501,,,,,,20:5/18/23,,,,,,,,,,,,,,,,,,,,,,42:11/19/2020,30: 5/14/21,30:6/9/22,20:5/18/23,,,,,,,,,,,,,,,,,
6023,,needles,"needles, embroidery sizes 3-9 (16-pack)",,,,,,0,,,,,,needle,,,$0.21,Amazon,,,,,https://www.amazon.com/Clover-235-Gold-Embroidery-Needles/dp/B000YQEVYQ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,,zippers,"metal zippers, 4"" length, brass, for jeans",,,,,,19,,,19,11/19/20,,zipper,,,$0.35,Amazon,,,,,https://www.amazon.com/YAKA-20pcs-Jeans-Zippers-Black/dp/B0185J85TU/,,,,,,,,,,,,,,,,,,,,,,,,,,,,19:11/19/20,,,,,,,,,,,,,,,,,,,,
6027,,flat elastic,"elastic, flat cord, white, 3/8"" width, 50yd. spool",,,,,,#VALUE!,,,~50 yards,5/14/21,,yard,,,$0.20,Amazon,Mandala Crafts,,,,https://www.amazon.com/Mandala-Crafts-Colored-Polyester-Waistbands/dp/B078SDFRY5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,~50 yards: 5/14/21,,,,,,,,,,,,,,,,,,,,
6029,,monofilament line,"monofilament (fishing line), 10 pound test (or similar relatively thin line), 100m length",,,,,,#VALUE!,,,110 yards,5/14/21,,meter,,,$0.14,Amazon,,,,,https://www.amazon.com/Dorisea-Extreme-109Yards-2187Yards-Fluorescent-109Yards/dp/B076D2MSNT/,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 yards: 5/14/21,,,,,,,,,,,,,,,,,,,,
6031,,buttons,"sew-on snap buttons, silver color",,,,,,44,,,44,5/14/21,,each,,,$0.44,Amazon,,,,,https://www.amazon.com/Buttons-Fasteners-Sewing-Clothing-Lovezeu/dp/B07PGB33SL/,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 pairs: 5/14/21,44: 5/14/21,,,,,,,,,,,,,,,,,,,
6033,,conductive thread,"conductive thread, individual bobbin",,,,,,0,,,0,,,each,,,$6.95,Adafruit,,,,,https://www.adafruit.com/product/640,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
6034,,conductive thead,"Conductive Silver-Coated Nylon Thread for E-Textiles and Other Wearable Electronics (1000 ft. (12,000 inches))",,,,,,0,,,,,,inch,,,$0.01,Amazon,,,,,https://www.amazon.com/AGSIS-LITE-Conductive-Silver-Coated-Textiles-Electronics/dp/B07PZ8LM8L/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6035,,conductive fabric,"conductive fabric swatch, 20cm square",,,,,,21,,,21,11/19/20,,swatch,,,$4.95,Adafruit,,,,,https://www.adafruit.com/product/1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,21:11/19/2020,,,,,,,,,,,,,,,,,,,,
6036,,"conductive fabric, copper-polyester","Pure copper in polyester taffeta fabric, 12""x10"" swatch",,,,,,0,,,,,,swatch,,,$2.74,lessemf,,,,,https://www.lessemf.com/fabric4.html#11212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,,velostat,"velostat sheet, Pressure-Sensitive Conductive Sheet, 11""x11""",,,,,,7,,,7,11/19/20,,sheet,,,$1.63,Adafruit,,,,,https://www.adafruit.com/product/1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,7:11/19/2020,,,,,,,,,,,,,,,,,,,,
6039,,adhesive iron-on sheet,"adhesive sheet, iron-on, hot melt, 1m x 1m",,,,,,0,,,,,,sheet,,,$3.99,Amazon,Sizzix,,663009,,https://www.amazon.com/Sizzix-Adhesive-Iron-Supplies-Multicolor/dp/B079RML722/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,,small sponge,"sponge, 2.5"" diameter x 1"" height, smushed sphere shape, yellow",,,,,,12,,,12,11/19/20,,each,,,$0.36,Amazon,,,,,https://www.amazon.com/dp/B07XL34Y1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11/19/2020,,,,,,,,,,,,,,,,,,,,
6043,,Particle Argon starter kit,Particle Argon Starter Kit,,,,,,0,,,,,,each,,,$35.00,Particle,,,,,https://store.particle.io/products/argon-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6045,,variable voltage power supply,"switching power supply, selectable 3V 4.5V 5V 6V 7.5V 9V 12V outputs",,,,,,0,,,,,,each,,,$10.99,Amazon,,,,,https://www.amazon.com/Universal-CUGLB-Switching-Selectable-Electronics/dp/B078MKNXLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,,nylon spacer,"spacer, nylon, unthreaded, 1/2"" outer diameter, 1/4"" length, for 1/4"" screw size, off-white",,,,,,50,,,50,6/7/23,,each,,,$0.11,McMaster-Carr,,,,,https://www.mcmaster.com/94639A569,,,,,,,,,,,,,,,,,,,,,,,,,,,,79:7/28/21,50:6/7/23,,,,,,,,,,,,,,,,,,,
6049,4mm shaft hub,hub,"hub, for 4mm shaft, with M3 tapped holes, 2-pack",,Active,,,,65,25,9/15/22,40,6/7/23,,each,,,$3.60,Pololu,,,,,https://www.pololu.com/product/1997,,,,,,25:9/15/22,,,,,,,,,,,,,,,,,,,,,,40:10/7/22,40:6/7/23,,,,,,,,,,,,,,,,,,,
6051,,M3 x 16 screw,"M3 x 16 screw, plastic, slotted cheese-head",,,,,,50,,,50,6/7/23,,each,,,$0.10,McMaster-Carr,,,,,https://www.mcmaster.com/95280A126,,,,,,,,,,,,,,,,,,,,,,,,,,,,63:7/28/21,50:6/7/23,,,,,,,,,,,,,,,,,,,
6053,M3 nylon spacer,nylon spacer,"spacer, nylon, for M3 screws, 3.3mm inner diameter x 4mm length",,Active,,,,550,250,1/9/23,300,6/7/23,,each,,,$0.03,Pololu,,,,,https://www.pololu.com/product/1981,,,,,,250:1/9/23,,,,,,,,,,,,,,,,,,,,,,75:7/28/21,250:1/9/23,300:6/7/23,,,,,,,,,,,,,,,,,,
6055,,"3/8"" steel ball","steel ball, 3/8"" diameter",,,,,,100,,,100,6/7/23,,each,,,$0.03,McMaster-Carr,,,,,https://www.mcmaster.com/96455K54,,,,,,,,,,,,,,,,,,,,,,,,,,,,159:7/28/21,100:6/7/23,,,,,,,,,,,,,,,,,,,
6057,,sheet metal screw,"screw, sheet metal, self-tapping, blunt, #4 x 1/2"" length, Phillips",,,,,,100,,,100,6/7/23,,each,,,$0.04,McMaster-Carr,,,,,https://www.mcmaster.com/92525a207,,,,,,,,,,,,,,,,,,,,,,,,,,,,157:7/28/21,100:6/7/23,,,,,,,,,,,,,,,,,,,
6059,,O-ring,"O-ring, oil resistant, hardness durometer 70A, Buna-N material, fractional width 1/8"", size 223",,,,,,80,,,80,6/7/23,,each,,,$0.13,McMaster-Carr,,,,9452K61,https://www.mcmaster.com/9452K61,,,,,,,,,,,,,,,,,,,,,,,,,,,,100:11/19/20,100:7/28/21,80:6/7/23,,,,,,,,,,,,,,,,,,
6061,,air-dry clay,"clay, air-dry, 1lb., Creative Paperclay",,,discontinued,discontinued,,0,,,,,,pound,,,$8.91,Dick Blick,,,,,https://www.dickblick.com/products/creative-paperclay/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6062,,"clay, non-hardening","modelling clay, non-drying, plant-based, various colors ",,,discontinued,discontinued,,0,,,,,,bar,,,$1.00,Amazon,,,,,https://www.amazon.com/Jovi-30-Tablets-Colours-Colors-70B/dp/B0025Z71IM/,https://www.amazon.com/Jovi-30-Tablets-Colours-Colors-70B/dp/B0025YY8HA/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6063,,ballpoint pen,"pen, ballpoint, InkJoy by PaperMate, part 100ST, variety of colors",,,,,,128,,,128,11/19/20,,each,,,$0.77,Amazon,,,,,https://www.amazon.com/Paper-Mate-Ballpoint-Fashion-1819566/dp/B0067Y5KWG,,,,,,,,,,,,,,,,,,,,,,,,,,,,128:11/19/20,,,,,,,,,,,,,,,,,,,,
6065,,cotton warp,"cotton warp, natural, 800 yd. spool, Maysville",,,,,,0,,,,,,spool,,,$6.02,Dick Blick,,,,,https://www.dickblick.com/items/62800-1350/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
